title,price,types,land,building,bed,bath,floor,certificate,location,secondary_location,url
Rumah Mewah daerah Seturan Belakang Kampus UPN,Rp 1.680.000.000,Rumah,170,170,4,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Perumahan pengairan PU no 8 jalan selokan mataram pugeran sleman diy,https://www.olx.co.id/item/dijual-rumah-nyaman-dekat-kampus-upn-iid-866210473
Dijual Rumah Siap Huni Harga Ekonomis Hanya 5 Menit dari UII,Rp 830.000.000,Rumah,126,70,2,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jl. Kaliurang km 13  Banjarsari, Sleman, Jogja",https://www.olx.co.id/item/rumah-dekat-uii-iid-789565012
Jual cepat Rumah dan Gudang murah,Rp 5.300.000.000,Rumah,677,900,5,5,3,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.",Sapen GK1 436 Yogyakarta 55221,https://www.olx.co.id/item/jual-cepat-rumah-mewah-dan-gudang-iid-861904620
Rumah baru proses bangun jakal km 12,Rp 795.000.000,Rumah,111,70,3,2,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jakal km12, sardonoharjo, ngaglik",https://www.olx.co.id/item/rumah-proses-bangun-jakal-km-12-dekat-uii-iid-864798349
Dijual Cepat! Unit Tipe Studio Yudhistira Mataram City Jogja,Rp 650.000.000,Apartemen,34,34,1,1,,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jl. Palagan Tentara Pelajar km 7 Ngaglik Sleman,https://www.olx.co.id/item/dijual-studio-apartemen-yudhistira-mataram-city-jogja-terbatas-iid-865996900
Luxuri banyujiwo,Rp 361.000.000,Rumah,30,60,2,2,2,"Lainnya (PPJB, Girik, Adat, dll)","Ngemplak, Sleman Kab., Yogyakarta D.I.",Niten kenayan ngemplak sleman jogjakarta,https://www.olx.co.id/item/luxuri-banyujiwo-iid-867012682
Rumah Baru Desain Menarik Spek Mewah Harga Terjangkau dkt Kampus UII,Rp 650.000.030,Rumah,103,54,3,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",jalan kaliurang km 13 ngemplak - sleman,https://www.olx.co.id/item/rumah-modern-mangku-jalan-aspal-dekat-kampus-uii-yogyakarta-iid-864810927
Rumah luas dalam cluster dekat UII Pusat di jakal km 12,Rp 890.000.000,Rumah,100,76,5,2,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jalan Kaliurang KM 12 Sleman DIY,https://www.olx.co.id/item/rumah-premium-2-lantai-jakal-km-12-sleman-iid-860407538
Rumah Full Furnished Dekat Ugm Kaliurang Km 7,Rp 2.300.000.000,Rumah,140,156,4,4,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Nirwana Residence, Jalan Kaliurang KM 7, belakang pasar Kolombo, Klaseman, Sinduharjo, Ngaglik, Sleman",https://www.olx.co.id/item/nirwana-residence-jl-kaliurang-km7-dekat-kampus-ugm-upn-uii-iid-866688828
Dalam Perumahan Palagan Jogja,Rp 2.500.000.000,Rumah,220,241,5,4,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Perumahan Sleman Permai 1, Pangukan, Tridadi, Sleman, Yogyakarta. Info selanjutnya di no HP/WA 0811268667",https://www.olx.co.id/item/dirancang-arsitek-rumah-sehat-modern-unik-spacious-iid-864879797
Dijual Unit Rumah Dalam Cluster Padma Sentosa Palagan,Rp 3.173.490.000,Rumah,150,174,4,4,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jl. Padma, sariharjo ngaglik sleman",https://www.olx.co.id/item/rumah-cluster-perumahan-padma-sentosa-di-jalan-palagan-yogyakarta-iid-865192000
Rumah Baru Dekat Jogja Bay Maguwo,Rp 970.000.000,Rumah,150,100,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Maguwo_081329937363,https://www.olx.co.id/item/rumah-baru-harga-murah-maguwo-jogja-iid-854729649
Dijual rumah di prenggan kota gede turun harga yogyakarta,Rp 650.000.000,Rumah,126,100,4,3,3,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",Prenggan Kota Gede,https://www.olx.co.id/item/rumah-di-kota-gede-yogyakarta-iid-859273772
Dijual Cepat! Unit Tipe Studio Yudhistira Mataram City Jogja,Rp 650.000.000,Apartemen,34,34,1,1,,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jl. Palagan Tentara Pelajar km 7 Ngaglik Sleman,https://www.olx.co.id/item/dijual-studio-apartemen-yudhistira-mataram-city-jogja-terbatas-iid-865996900
rumah cantik &amp; kos2an dekat univ aisyiah jogja,Rp 1.300.000.000,Rumah,77,150,3,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Griya Arga Permai Jln Godean KM 4 Dekat Tugu, Mirota Kampus , dll",https://www.olx.co.id/item/rumah-super-cantik-unik-harga-menarik-proses-bangun-sdh-30--iid-863135291
"Rumah mewah 2lantai dekat JCM, UTY, UGM",Rp 1.800.000.000,Rumah,130,130,5,4,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Jln Rajawali Condong Catur sleman Yogyakarta,https://www.olx.co.id/item/dijual-rumah-super-mewah-harga-super-murah-iid-866817322
Rumah Mewah Bonus Kolam Renang Pribadi Utara  Kampus UGM Jogja,Rp 2.300.000.000,Rumah,353,110,4,3,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","jalan kaliurang km 9 , ngaglik - sleman",https://www.olx.co.id/item/rumah-mewah-inlcude-kolam-renang-pribadi-dekat-ugm-jogja-iid-865009039
Jual  rumah etnix pakem,Rp 1.500.000.000,Rumah,160,195,5,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Sidomoyo, Cebongan, Sleman",https://www.olx.co.id/item/rumah-dijual-cantik-etnic-modern-iid-839379776
Dijual Rumah Modern Minimalis 2 Lantai Strategis Di Purwomartani,Rp 810.000.000,Rumah,82,105,3,2,2,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I.","Jalan Candi Sambisari, Purwomartani, Kalasan, Sleman",https://www.olx.co.id/item/atria-townhouse-purwomartani-kalasan-iid-863133615
Rumah siap huni dlm perumahan di kadisoka purwomartani,Rp 735.000.000,Rumah,115,60,2,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Perum kadisoka,https://www.olx.co.id/item/rumah-murah-di-perumahan-kadisoka-purwomartani-iid-866803041
Jual apartemen vivo seturan,Rp 400.000.000,Apartemen,50,48,2,1,9,"Lainnya (PPJB, Girik, Adat, dll)","Depok, Sleman Kab., Yogyakarta D.I.","Babarsari, Sleman",https://www.olx.co.id/item/apartemen-mewah-vivo-2br-iid-861278136
Rumah Kost Kos Eksklusif di Timur Gejayan/affandi dekat kampus UGM UNY,Rp 1.300.000.070,Rumah,200,200,8,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Pringwulung, Condongcatur, Depok, Sleman",https://www.olx.co.id/item/negodijual-2rmh-1sertifikat-gejayanpringwulung-iid-861259333
Rumah seturan minimalis,Rp 980,Rumah,75,65,2,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Seturan,https://www.olx.co.id/item/rumah-seturan-minimalis-iid-867317698
Rumah Mewah Bonus Furniture dekat Jalan Purbaya,Rp 2.500.000.000,Rumah,126,330,6,3,3,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Sumberadi, Kecamatan Mlati, Kabupaten Sleman",https://www.olx.co.id/item/rumah-modern-di-jalan-purbaya-full-furnished-iid-849772254
"RUMAH MEWAH  ALIMDO REGENCY SLEMAN,SIAP HUNI JL GITO GATI",Rp 1.200.000.000,Rumah,108,72,3,3,2,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I.",Jl.Gito Gati dsn Pajangan Denggung Tridadi Sleman (200 m ke Sleman City Hall),https://www.olx.co.id/item/dijual-rumah-mewah-strategis-daerah-kota-sleman-alimdo-regency-iid-818480845
"Kode RSH 162 #  Rumah Cantik Siap Huni di Jl Kaliurang km 7,8 Ngaglik",Rp 1.100.000.000,Rumah,175,125,3,2,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Perum Banteng Baru Jl. Banteng Baru VI no. 22, (Jl. Kaliurang  7,8), Kel. Sinduharjo, Kec. Ngaglik, Kab. Sleman, Yogyakarta",https://www.olx.co.id/item/dijual-rumah-jl-banteng-baru-vi-no22-kaliurang-km-78-sinduharjo-iid-860318467
Rumah Baru Dekat Jogja Bay Maguwo,Rp 970.000.000,Rumah,150,100,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Maguwo_081329937363,https://www.olx.co.id/item/rumah-baru-harga-murah-maguwo-jogja-iid-854729649
Hunian di Perum JL Palagan Jongke Dekat Hyatt Jombor UTY JL Magelang,Rp 625.000.000,Rumah,103,103,3,1,1,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I.","Jl Magelang km 5,Perum Sendangadi ,Jongke,Mlati,Sleman",https://www.olx.co.id/item/jual-rumah-dalam-perum-belakang-hyatt-palagan-iid-859543826
Rumah Patehan Kraton Jogja,Rp 5.500.000.000,Rumah,624,524,&gt;10,4,1,SHM - Sertifikat Hak Milik,"Kraton, Yogyakarta Kota, Yogyakarta D.I.","Patehan Kidul, Kraton, Yogyakarta",https://www.olx.co.id/item/rumah-induk-dan-10-kamar-kos-di-patehan-kraton-yogyakarta-iid-849230563
APARTEMENT MURAH BERKUALITAS-BANYUJIWO YOGYAKARTA (KOSTEL),Rp 97.500.000,Apartemen,16,16,1,1,1,"Lainnya (PPJB, Girik, Adat, dll)","Ngemplak, Sleman Kab., Yogyakarta D.I.",Ngemplak wedomartani sleman jogjakarta,https://www.olx.co.id/item/apartment-banyujiwo-berkonsep-resort-lokasi-elite-iid-836397313
jual cepat rumah tengah kota yogyakarta,Rp 4.800.000.000,Rumah,446,300,2,3,1,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.","Jl. Ngeksigondo No.37 Prenggan, Kotagede, Yogyakarta. 55172",https://www.olx.co.id/item/rumah-kota-yogyakarta-iid-864198817
Rumah Dalam Perum di Utara Kids Fun Jalan Wonosari,Rp 764.000.300,Rumah,115,115,4,3,2,SHM - Sertifikat Hak Milik,"Banguntapan, Bantul Kab., Yogyakarta D.I.","Jalan Wonosari km. 7, Wiyoro Lor, Gg. Arimbi no.15, Baturetno, Banguntapan, Bantul",https://www.olx.co.id/item/dijual-rumah-pribadi-jalan-wonosari-km-7-iid-866019430
"Perum Playen dekat Jalan Manthous, dekat Wonosari Kota, RSUD",Rp 499.000.000,Rumah,73,60,3,2,2,"Playen, dekat Kota Wonosari","Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Playen, dekat Kota Wonosari",https://www.olx.co.id/item/rumah-2-lantai-dekat-kota-wonosari-gunung-kidul-gerbang-mangku-aspal-iid-866593755
RUMAH SIAP HUNI TERLARIS DEKAT HOTEL SANTIKA WONOSARI,Rp 380.000.000,Rumah,84,45,2,1,19,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-baru-siap-huni-paling-laris-di-wonosari-dekat-hotel-santika-iid-866553682
Di jual cepat rumah,Rp 375.000.000,Rumah,479,77,3,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Pakel rejo piyaman,https://www.olx.co.id/item/dijual-cepat-rumah-iid-866535131
RUMAH PALING LARIS SISA 1 UNIT DI WONOSARI DP 0%,Rp 250.000.000,Rumah,60,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-tanpa-uang-muka-dp-0-dekat-hotel-santika-wonosari-iid-866526327
RUMAH TERMURAH TANAH LUAS DP 0% DI WONOSARI KOTA,Rp 415.000.000,Rumah,216,60,3,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-murah-tanah-luas-dekat-rsud-wonosari-dp-0-iid-866526179
RUMAH SUBSIDI SIAP HUNI CICILAN 900RBAN DI WONOSARI,Rp 150.500.000,Rumah,60,32,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-subsidi-siap-huni-cicilan-900rban-di-wonosari-iid-866525955
RUMAH SIAP HUNI DEKAT HOTEL SANTIKA WONOSARI SISA 1UNIT,Rp 380.000.038,Rumah,84,45,2,1,,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",500m ke Hotel Santika Wonosari,https://www.olx.co.id/item/rumah-siap-huni-di-wonosari-dekat-hotel-santika-sisa-1-unit-iid-866496137
Rumah 155 JT 2 Lantai dekat Gedung Siyono type 36/60 Jl Manthous,Rp 155.000.000,Rumah,59,35,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Playen,https://www.olx.co.id/item/rumah-2-lantai-mulai-type-3660-dalam-perumahan-dengan-security-24-jam-iid-866494202
Rumah Modern Termurah di Wonosari Bisa KPR,Rp 226.000.000,Rumah,109,50,2,1,0,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Gungkidul,https://www.olx.co.id/item/harga-200jutaan-rumah-modern-minimalis-di-kawasan-logandeng-wonosari-iid-866277382
Rumah murah siap pakai di wiladeg karangmojo gunungkidul dekat kota,Rp 135.000.000,,60,30,2,1,0,,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",,https://www.olx.co.id/item/dijual-rumah-murah-100jtan-di-wonosari-gunung-kidul-mangku-jlprovinsi-iid-866213115
Jual murah rumah baru Dan besar statregis dekat fasum,Rp 550.000.000,Rumah,342,110,3,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Glidag logandeng playen gunungkidul 👉WA?085877157407,https://www.olx.co.id/item/banting-harga-rumah-baru-dan-besar-statregis-dekat-fasum-iid-866143035
"Rumah dekat Jl Manthous, Playen, Wonosari, Yogya, BKM Waterboom, SPBU",Rp 499.000.000,Rumah,73,59,3,2,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Playen - Gunung Kidul,https://www.olx.co.id/item/perum-playen-dekat-jalan-manthous-dekat-wonosari-kota-rsud-iid-866133722
"Rumah dalam Cluster baru Playen dekat Pasar, SMP, SPBU, RSUD, PKU",Rp 155.000.000,Rumah,59,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",dekat Kota Wonosari,https://www.olx.co.id/item/perumahan-dengan-fasilitas-masjid-didalamnya-dekat-pasar-playen-pku-iid-866133374
Promo CashBack 100% Rumah 2 Lantai Jl Manthous Playen Wonosari Jogja,Rp 155.000.000,Rumah,60,34,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Playen,https://www.olx.co.id/item/rumah-3660-lantai-2-dekat-jalan-manthous-playen-wonosari-kota-iid-866041823
Rumah Luas Full Furnished Dalam Perumahan Di Wonosari Kota,Rp 640.000.002,Rumah,401,180,3,2,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Kepek, Wonosari, Gunung Kidul",https://www.olx.co.id/item/rumah-halaman-luas-dekat-pusat-kota-wonosari-iid-850811516
Rumah Siap Huni di Wonosari dekat Hotel Santika SISA 1 UNIT,Rp 360.000.000,Rumah,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-cantik-1-menit-dari-hotel-santika-wonosari-iid-865788157
Rumah baru siap huni paling laris di Wonosari || Dekat Hotel Santika,Rp 360.000.000,Rumah,117,43,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Wonosari, Gunungkidul",https://www.olx.co.id/item/cluster-taman-kusuma-wonosari-iid-865680925
RUMAH PALING MURAH DI KOTA WONOSARI,Rp 415.000.000,Rumah,216,60,3,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-murah-tanah-216m-di-wonosari-kota-iid-865596586
Apt. Mataram City Yudhistira Lt. 18 View Kota Investasi,Rp 770.000.569,Rumah,116,96,3,2,1,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Jeruksai Wonosari Gunung kidul Yogyakarta,https://www.olx.co.id/item/rumah-tempat-tinggal-dijual-tinggal-masuk-iid-865591888
"2 LANTAI dalam Perumahan dekat Waterboom, Playen, Wonosari, Yogyakarta",Rp 155.000.000,Rumah,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Playen,https://www.olx.co.id/item/2-lantai-dalam-perumahan-bukan-subsidi-dekat-kota-wonosari-rs-pku-iid-865491421
RUMAH TANPA UANG MUKA DP 0% DEKAT HOTEL SANTIKA WONOSARI,Rp 250.000.000,Rumah,112,40,2,1,SHM - Sertifikat Hak Milik,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Karangrejek, Wonosari, Gunungkidul, DIY",https://www.olx.co.id/item/butuh-uang-rumah-dijual-iid-865423514
Rumah murah dan strategis di logandeng dekat kota wonosari gunungkidul,Rp 155.000.000,Rumah,319,120,2,1,100,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Krambil duwur, wiladeg, karangmojo, gunungkidul",https://www.olx.co.id/item/rumah-murah-siap-pakai-di-wiladeg-karangmojo-gunungkidul-dekat-kota-iid-856444727
"Rumah Jogja Playen Wonosari Gunung Kidul 2 Lantai, dekat RS PKU, RSUD",Rp 499.000.000,Rumah,72,60,3,2,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",playen,https://www.olx.co.id/item/rumah-2-lantai-playen-dalam-perumahan-dekat-wonosari-kota-smk-rsud-iid-865388660
"Rumah dekat Pasar Playen 2 LANTAI, SMP, RSUD Wonosari, PKU, Waterboom",Rp 155.000.000,Rumah,72,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",dekat wonosari kota,https://www.olx.co.id/item/rumah-dalam-cluster-baru-playen-dekat-pasar-smp-spbu-rsud-pku-iid-865388339
Jual murah rumah baru Dan besar statregis dekat fasum,Rp 550.000.000,Rumah,108,63,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-murah-1-menit-dari-hotel-santika-wonosari-iid-865228703
RUMAH SIAP HUNI TERLARIS DI WONOSARI,Rp 380.000.000,Rumah,88,46,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-siap-huni-cantik-murah-di-wonosari-iid-865228240
Rumah Modern 200Jt-an di Wonosari Yogyakarta,Rp 200.000.000,Rumah,90,50,2,1,,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",10menit ke Pusat Kota Wonosari,https://www.olx.co.id/item/rumah-murah-minimalis-hanya-200jt-an-wonosari-iid-865171477
RUMAH PALING LARIS SISA 1 UNIT DI WONOSARI DP 0%,Rp 250.000.000,Rumah,60,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-cantik-dp-0-paling-laris-di-wonosari-iid-865134490
RUMAH SUBSIDI DP 3JT CICILAN 900RBAN DI WONOSARI,Rp 150.500.000,Rumah,60,32,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-subsidi-siap-huni-dp-3jt-di-wonosari-iid-865133977
Dijual Villa Bonus Limasan Joglo Proses Bangun Di Wonosari Gunungkidul,Rp 2.200.000.000,Rumah,1054,504,8,4,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Mulo, Wonosari, Gunungkidul, Yogyakarta",https://www.olx.co.id/item/dijual-villa-bonus-limasan-joglo-proses-bangun-di-wonosari-gunungkidul-iid-810364359
Rumah murah siap pakai di wiladeg karangmojo gunungkidul dekat kota,Rp 135.000.000,Rumah,60,36,2,1,36,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Logandeng,playen, gunungkidul",https://www.olx.co.id/item/rumah-murah-dan-strategis-di-logandeng-dekat-kota-wonosari-gunungkidul-iid-857670715
rumah minimalis strategis,Rp 145.000.000,Rumah,130,100,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Jl. BARON KM 6 Mulo Wonosari Gunungkidul,https://www.olx.co.id/item/rumah-kecil-minimalis-iid-856256216
Rumah MURAH CUCI GUDANG,Rp 90.000.000,Rumah,60,30,2,1,,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Pakelrejo, Wonosari",https://www.olx.co.id/item/harga-promo-rumah-siap-bangun-10-menit-dari-rsud-wonosari-iid-864667966
Harga Promo : Rumah Siap Bangun (±10 menit dari RSUD Wonosari),Rp 90.000.000,Rumah,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Pakel Rejo, Piyaman, Wonosari, Gunungkidul",https://www.olx.co.id/item/rumah-murah-cuci-gudang-iid-864641259
"Perumahan Terbesar di Wonosari, Gunungkidul, Yogyakarta",Rp 225.000.000,Rumah,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",WONOSARI,https://www.olx.co.id/item/rumah-bebas-dp-bebas-biaya-biaya-1jt-all-in-terima-kunci-iid-864529479
Rumah Luas tanah 100m harga murah meriah,Rp 185.000.000,Rumah,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Jalan Siyono Siraman, Siyono Kidul, Logandeng, Playen , Gunungkidul, D.I Yogyakarta",https://www.olx.co.id/item/perumahan-griya-logandeng-playen-iid-864492502
"Rumah Murah Jogja Jl Manthous, Playen, Gunung Kidul dekat RS PKU, RSUD",Rp 155.000.000,Rumah,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",dekat Wonosari,https://www.olx.co.id/item/rumah-playen-dalam-perumahan-gunung-kidul-jogja-wonosari-iid-864181107
Rumah Siap Huni di Wonosari dekat Hotel Santika SISA 1 UNIT,Rp 360.000.000,Rumah,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-siap-huni-di-wonosari-iid-864118856
Perumahan Griya Logandeng Playen,Rp 200.000.000,Rumah,60,36,2,1,0,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Jatisari Rt 17 Rw 04, Playen, Playen, Gunungkidul",https://www.olx.co.id/item/rumah-murah-griya-mulia-iid-847404661
Rumah baru grezz siap huni di gunung kidul,Rp 275.000.000,Rumah,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Perumahan puri khazanah,https://www.olx.co.id/item/rumah-baru-grezz-siap-huni-di-gunung-kidul-iid-856919982
RUMAH SUBSIDI SIAP HUNI CICILAN 900RBAN DI WONOSARI,Rp 150.500.000,Rumah,60,32,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Wonosari,https://www.olx.co.id/item/rumah-subsidi-siap-huni-cicilan-900rban-di-wonosari-iid-864031273
Rumah Siap Huni di Wonosari dekat Hotel Santika SISA 1 UNIT,Rp 360.000.000,Rumah,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",500meter dari Hotel Santika Wonosari,https://www.olx.co.id/item/rumah-siap-huni-dekat-hotel-santika-cicilan-ringan-iid-863982350
Jual rumah siap huni,Rp 350.000.000,Rumah,81,81,2,2,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Jeruksari Wonosari,https://www.olx.co.id/item/jual-cepat-rumah-milik-sendiri-iid-863896968
RUMAH TERMURAH DI WONOSARI DEKAT HOTEL SANTIKA,Rp 275.000.000,Rumah,92,50,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","siyono, gunungkidul, yogyakarta",https://www.olx.co.id/item/rumah-murah-di-siyono-gunungkidul-iid-863867467
"Rumah Murah Jogja Jl Manthous, Playen, Gunung Kidul dekat RS PKU, RSUD",Rp 155.000.000,Rumah,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Playen,https://www.olx.co.id/item/perumahan-mangku-aspal-dekat-jl-manthous-bkm-waterboom-smp-playen-iid-863814000
DIJUAL RUMAH 2 LANTAI SEHARGA RUMAH SUBSIDI DI YOGYAKARTA,Rp 155.000.000,Rumah,66,30,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Jeruksari,kepek,wonosari,gunung kidul,DIY",https://www.olx.co.id/item/rumah-mewah-gratis-motor-iid-854910835
"Rumah Jogja Playen Wonosari Gunung Kidul 2 Lantai, dekat RS PKU, RSUD",Rp 499.000.000,Rumah,72,60,3,2,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",dekat Kota Wonosari,https://www.olx.co.id/item/investasi-hunian-di-jogja-atas-dekat-kota-wonosari-gunung-kidul-iid-863563770
"Rumah Murah Jogja Jl Manthous, Playen, Gunung Kidul dekat RS PKU, RSUD",Rp 155.000.000,Rumah,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",Gunung Kidul,https://www.olx.co.id/item/promo-cashback-100-rumah-2-lantai-jl-manthous-playen-wonosari-jogja-iid-863563557
